HC, 384927102, 4, [3, 1, 0, 2], 1, 36, 0.0003299713134765625
HC, 384927102, 8, [0, 3, 6, 2, 5, 1, 4, 4], 1, 336, 0.004317522048950195
HC, 384927102, 10, [8, 0, 3, 6, 2, 9, 7, 4, 4, 1], 2, 450, 0.0061495304107666016
HC, 384927102, 12, [11, 8, 10, 5, 3, 10, 0, 2, 9, 7, 4, 11], 4, 396, 0.006231784820556641
HC, 384927102, 15, [11, 8, 0, 2, 10, 5, 14, 3, 10, 13, 5, 14, 9, 7, 12], 6, 500, 0.00900888442993164

HC, 1298374650, 4, [1, 3, 0, 2], 0, 48, 0.00039768218994140625
HC, 1298374650, 8, [6, 0, 5, 1, 4, 2, 7, 3], 1, 280, 0.0031213760375976562
HC, 1298374650, 10, [2, 4, 1, 8, 4, 9, 0, 3, 5, 7], 1, 500, 0.006669282913208008
HC, 1298374650, 12, [0, 4, 1, 8, 11, 9, 7, 3, 5, 7, 2, 5], 4, 500, 0.007607221603393555
HC, 1298374650, 15, [0, 9, 6, 4, 14, 1, 5, 7, 3, 12, 5, 13, 7, 2, 12], 9, 500, 0.008905887603759766

HC, 298374651, 4, [3, 0, 2, 1], 1, 24, 0.0002155303955078125
HC, 298374651, 8, [7, 3, 0, 2, 5, 1, 6, 4], 0, 280, 0.003192424774169922
HC, 298374651, 10, [9, 7, 3, 0, 2, 9, 5, 0, 8, 1], 2, 360, 0.005212545394897461
HC, 298374651, 12, [9, 11, 3, 10, 2, 9, 5, 0, 8, 1, 7, 6], 2, 500, 0.00935983657836914
HC, 298374651, 15, [4, 1, 3, 8, 13, 2, 9, 5, 0, 3, 12, 3, 7, 6, 13], 7, 500, 0.009516000747680664

HC, 1827364512, 4, [1, 3, 0, 2], 0, 60, 0.0004851818084716797
HC, 1827364512, 8, [5, 1, 6, 0, 2, 4, 7, 3], 0, 280, 0.0032062530517578125
HC, 1827364512, 10, [2, 0, 6, 0, 5, 8, 4, 7, 9, 3], 2, 500, 0.006800174713134766
HC, 1827364512, 12, [8, 11, 4, 0, 5, 0, 4, 10, 7, 9, 3, 3], 3, 500, 0.007757425308227539
HC, 1827364512, 15, [11, 0, 8, 5, 5, 13, 9, 12, 4, 10, 7, 9, 12, 3, 14], 6, 500, 0.009241580963134766

HC, 938475612, 4, [2, 0, 3, 1], 0, 36, 0.00030493736267089844
HC, 938475612, 8, [4, 6, 3, 0, 7, 5, 2, 1], 1, 336, 0.004633665084838867
HC, 938475612, 10, [2, 0, 9, 4, 8, 3, 0, 7, 1, 6], 1, 500, 0.006926774978637695
HC, 938475612, 12, [7, 0, 3, 5, 8, 10, 0, 7, 1, 9, 9, 0], 7, 500, 0.0076787471771240234
HC, 938475612, 15, [1, 14, 0, 3, 9, 9, 8, 14, 2, 0, 13, 7, 7, 12, 13], 7, 500, 0.009267091751098633

HC, 564738291, 4, [3, 1, 0, 2], 1, 36, 0.0003514289855957031
HC, 564738291, 8, [7, 4, 1, 5, 2, 6, 3, 3], 1, 168, 0.0020895004272460938
HC, 564738291, 10, [7, 1, 4, 9, 8, 2, 5, 3, 6, 0], 2, 270, 0.0037741661071777344
HC, 564738291, 12, [0, 7, 9, 4, 1, 10, 8, 2, 11, 5, 3, 6], 2, 500, 0.007758140563964844
HC, 564738291, 15, [7, 0, 14, 9, 4, 1, 3, 8, 2, 11, 5, 13, 3, 6, 14], 7, 500, 0.008951425552368164

HC, 2039485761, 4, [0, 3, 1, 2], 1, 24, 0.00022339820861816406
HC, 2039485761, 8, [7, 0, 2, 5, 2, 6, 3, 1], 2, 168, 0.0024836063385009766
HC, 2039485761, 10, [4, 8, 0, 8, 6, 2, 2, 7, 9, 3], 2, 450, 0.006427764892578125
HC, 2039485761, 12, [9, 4, 6, 11, 0, 10, 1, 5, 2, 2, 11, 8], 2, 500, 0.00797891616821289
HC, 2039485761, 15, [14, 6, 8, 12, 11, 0, 10, 1, 5, 2, 2, 11, 8, 9, 3], 6, 500, 0.009396553039550781

HC, 1092837465, 4, [1, 3, 0, 2], 0, 36, 0.00030303001403808594
HC, 1092837465, 8, [7, 0, 2, 4, 6, 1, 3, 5], 1, 280, 0.0032033920288085938
HC, 1092837465, 10, [2, 7, 9, 1, 5, 0, 6, 3, 5, 8], 1, 500, 0.0069179534912109375
HC, 1092837465, 12, [2, 7, 9, 1, 5, 0, 6, 4, 11, 8, 10, 5], 3, 500, 0.0076410770416259766
HC, 1092837465, 15, [2, 9, 7, 9, 13, 1, 5, 0, 6, 4, 13, 14, 6, 8, 10], 6, 500, 0.011271476745605469

HC, 847362915, 4, [2, 1, 3, 0], 1, 36, 0.00029778480529785156
HC, 847362915, 8, [7, 3, 6, 2, 5, 1, 4, 4], 1, 224, 0.0025587081909179688
HC, 847362915, 10, [7, 4, 1, 8, 6, 3, 0, 2, 5, 5], 1, 500, 0.007525205612182617
HC, 847362915, 12, [7, 9, 4, 1, 10, 6, 2, 11, 8, 0, 5, 5], 2, 500, 0.008739471435546875
HC, 847362915, 15, [7, 2, 4, 11, 1, 8, 10, 13, 6, 14, 0, 5, 5, 4, 10], 6, 500, 0.010431051254272461

HC, 192837465, 4, [1, 3, 0, 2], 0, 24, 0.00021767616271972656
HC, 192837465, 8, [2, 0, 1, 6, 4, 2, 7, 5], 2, 168, 0.0018930435180664062
HC, 192837465, 10, [5, 7, 4, 1, 3, 8, 6, 9, 2, 0], 1, 500, 0.007340192794799805
HC, 192837465, 12, [5, 7, 10, 0, 11, 6, 1, 3, 8, 4, 9, 2], 2, 500, 0.008968114852905273
HC, 192837465, 15, [3, 7, 14, 10, 8, 0, 11, 13, 1, 1, 8, 4, 12, 9, 2], 5, 500, 0.011343240737915039

HC, 374829105, 4, [2, 1, 3, 0], 1, 24, 0.00026798248291015625
HC, 374829105, 8, [6, 1, 7, 0, 3, 0, 2, 5], 1, 224, 0.0026578903198242188
HC, 374829105, 10, [6, 2, 7, 1, 3, 0, 2, 9, 5, 9], 2, 360, 0.0054454803466796875
HC, 374829105, 12, [6, 4, 1, 7, 0, 3, 7, 2, 10, 9, 5, 11], 4, 500, 0.007797956466674805
HC, 374829105, 15, [10, 6, 2, 7, 0, 3, 14, 4, 1, 12, 9, 5, 13, 11, 11], 6, 500, 0.010208845138549805

HC, 2837465920, 4, [3, 1, 0, 2], 1, 24, 0.00024199485778808594
HC, 2837465920, 8, [5, 3, 1, 7, 4, 6, 0, 2], 0, 224, 0.0025832653045654297
HC, 2837465920, 10, [6, 3, 0, 7, 4, 8, 1, 2, 7, 5], 2, 500, 0.00671696662902832
