algorithm_name, seed, board_size, board, solution_cost, states_n, time
HC, 384927102, 4, [3, 1, 0, 2], 1, 36, 0.00035309791564941406
HC, 384927102, 8, [0, 3, 6, 2, 5, 1, 4, 4], 1, 336, 0.0039014816284179688
HC, 384927102, 10, [8, 0, 3, 6, 2, 9, 7, 4, 4, 1], 2, 450, 0.006737947463989258
HC, 384927102, 12, [11, 8, 10, 5, 3, 10, 0, 2, 9, 7, 4, 11], 4, 396, 0.006104230880737305
HC, 384927102, 15, [11, 8, 0, 2, 10, 1, 6, 3, 10, 13, 5, 14, 9, 7, 12], 3, 1000, 0.018436908721923828

HC, 1298374650, 4, [1, 3, 0, 2], 0, 48, 0.0006668567657470703
HC, 1298374650, 8, [6, 0, 5, 1, 4, 2, 7, 3], 1, 280, 0.0040819644927978516
HC, 1298374650, 10, [2, 4, 1, 8, 4, 9, 0, 3, 5, 7], 1, 540, 0.007203340530395508
HC, 1298374650, 12, [6, 4, 1, 8, 11, 9, 7, 3, 10, 0, 2, 5], 0, 1000, 0.015535354614257812
HC, 1298374650, 15, [0, 9, 6, 10, 14, 4, 11, 7, 3, 12, 5, 13, 8, 2, 12], 4, 1000, 0.018211841583251953

HC, 298374651, 4, [3, 0, 2, 1], 1, 24, 0.00021266937255859375
HC, 298374651, 8, [7, 3, 0, 2, 5, 1, 6, 4], 0, 280, 0.0031213760375976562
HC, 298374651, 10, [9, 7, 3, 0, 2, 9, 5, 0, 8, 1], 2, 360, 0.004889249801635742
HC, 298374651, 12, [9, 11, 3, 10, 2, 9, 5, 0, 8, 1, 7, 6], 2, 660, 0.010806798934936523
HC, 298374651, 15, [4, 1, 14, 8, 13, 2, 9, 5, 0, 0, 12, 3, 7, 6, 13], 4, 1000, 0.02032184600830078

HC, 1827364512, 4, [1, 3, 0, 2], 0, 60, 0.0006861686706542969
HC, 1827364512, 8, [5, 1, 6, 0, 2, 4, 7, 3], 0, 280, 0.0036497116088867188
HC, 1827364512, 10, [2, 0, 6, 0, 5, 8, 4, 7, 9, 3], 2, 540, 0.00891423225402832
HC, 1827364512, 12, [8, 11, 4, 0, 5, 0, 4, 10, 7, 9, 1, 3], 2, 792, 0.014013528823852539
